"","action","x1","x2","y1","y2","z1","z2"
"648","on",65890,65989,-26777,-26684,-39225,-14722
"649","on",66057,67432,-26683,-17366,-21753,-14722
"650","on",65990,66056,-26683,-17366,-21753,-14722
"651","on",65890,65989,-26683,-17366,-21753,-14722
"652","on",67433,68403,-28012,-26778,-39225,-14722
"653","on",67433,68403,-28045,-28013,-39225,-14722
"654","on",67433,68403,-28804,-28046,-39225,-23259
"655","on",70105,72946,-28012,-26778,-39225,-17500
"656","on",69902,70104,-28012,-26778,-39225,-17500
"657","on",68404,69901,-28012,-26778,-39225,-17500
"658","on",70105,72946,-28045,-28013,-39225,-17500
"659","on",69902,70104,-28045,-28013,-39225,-17500
"660","on",68404,69901,-28045,-28013,-39225,-17500
"661","on",70105,72946,-28804,-28046,-39225,-23259
"662","on",69902,70104,-28804,-28046,-39225,-23259
"663","on",68404,69901,-28804,-28046,-39225,-23259
"664","on",67433,68403,-14652,-13775,-39225,-14722
"665","on",67433,68403,-17365,-14653,-21753,-14722
"666","on",70105,72946,-17365,-13775,-39225,-17500
"667","on",69902,70104,-17365,-13775,-39225,-17500
"668","on",68404,69901,-14652,-13775,-39225,-17500
"669","on",68404,69901,-17365,-14653,-21753,-17500
"670","on",67433,68403,-26777,-26684,-39225,-14722
"671","on",67433,68403,-26683,-17366,-21753,-14722
"672","on",70105,72946,-26777,-17366,-39225,-17500
"673","on",69902,70104,-26777,-17366,-39225,-17500
"674","on",68404,69901,-26777,-26684,-39225,-17500
"675","on",68404,69901,-26683,-17366,-21753,-17500
"676","on",66057,67432,-44123,-43883,-39225,-38055
"677","on",65990,66056,-44123,-43883,-39225,-38055
"678","on",66057,67432,-35224,-28993,-39225,-38055
"679","on",65990,66056,-35224,-28993,-39225,-38055
"680","on",66057,67432,-43882,-35225,-39225,-38055
"681","on",65990,66056,-43882,-35225,-39225,-38055
"682","on",65890,65989,-44123,-43883,-39225,-38055
"683","on",65890,65989,-35224,-28993,-39225,-38055
"684","on",65890,65989,-43882,-35225,-39225,-38055
"685","on",66057,67432,-28992,-28805,-39225,-38055
"686","on",65990,66056,-28992,-28805,-39225,-38055
"687","on",65890,65989,-28992,-28805,-39225,-38055
"688","on",67433,68403,-44123,-43883,-39225,-38055
"689","on",67433,68403,-35224,-28993,-39225,-38055
"690","on",67433,68403,-43882,-35225,-39225,-38055
"691","on",67433,68403,-28992,-28805,-39225,-38055
"692","on",70105,72946,-44123,-30126,-39225,-38055
"693","on",69902,70104,-44123,-43883,-39225,-38055
"694","on",69902,70104,-35224,-30126,-39225,-38055
"695","on",69902,70104,-43882,-35225,-39225,-38055
"696","on",68404,69901,-44123,-43883,-39225,-38055
"697","on",68404,69901,-35224,-30126,-39225,-38055
"698","on",68404,69901,-43882,-35225,-39225,-38055
"699","on",70105,72946,-30125,-28993,-39225,-38055
"700","on",69902,70104,-30125,-28993,-39225,-38055
"701","on",68404,69901,-30125,-28993,-39225,-38055
"702","on",70105,72946,-28992,-28805,-39225,-38055
"703","on",69902,70104,-28992,-28805,-39225,-38055
"704","on",68404,69901,-28992,-28805,-39225,-38055
"705","on",66057,67432,-44123,-43883,-29691,-23259
"706","on",65990,66056,-44123,-43883,-29691,-23259
"707","on",66057,67432,-35224,-28993,-29691,-23259
"708","on",65990,66056,-35224,-28993,-29691,-23259
"709","on",65890,65989,-44123,-43883,-29691,-23259
"710","on",65890,65989,-35224,-28993,-29691,-23259
"711","on",66057,67432,-28992,-28805,-29691,-23259
"712","on",65990,66056,-28992,-28805,-29691,-23259
"713","on",65890,65989,-28992,-28805,-29691,-23259
"714","on",67433,68403,-44123,-43883,-29691,-23259
"715","on",67433,68403,-35224,-28993,-29691,-23259
"716","on",67433,68403,-28992,-28805,-29691,-23259
"717","on",70105,72946,-44123,-30126,-29691,-23259
"718","on",69902,70104,-44123,-43883,-29691,-23259
"719","on",69902,70104,-35224,-30126,-29691,-23259
"720","on",68404,69901,-44123,-43883,-29691,-23259
"721","on",68404,69901,-35224,-30126,-29691,-23259
"722","on",70105,72946,-30125,-28993,-29691,-23259
"723","on",69902,70104,-30125,-28993,-29691,-23259
"724","on",68404,69901,-30125,-28993,-29691,-23259
"725","on",70105,72946,-28992,-28805,-29691,-23259
"726","on",69902,70104,-28992,-28805,-29691,-23259
"727","on",68404,69901,-28992,-28805,-29691,-23259
"728","on",12999,13204,-61795,-60586,-53397,-23273
"729","on",12999,13204,-72595,-61796,-53397,-23273
"730","on",13205,16102,-61795,-60586,-53397,-23273
"731","on",13205,16102,-72595,-61796,-53397,-23273
"732","on",12829,12998,-61795,-60586,-53397,-23273
"733","on",12829,12998,-72595,-61796,-53397,-23273
"734","on",-275,758,-61551,-60586,-53397,-23273
"735","on",-275,758,-61795,-61552,-53397,-27803
"736","on",-275,758,-66683,-61796,-53397,-27803
"737","on",7259,7283,-61551,-60586,-53397,-23273
"738","on",7259,7283,-61795,-61552,-53397,-27803
"739","on",7259,7283,-66683,-61796,-53397,-27803
"740","on",7284,7926,-61551,-60586,-53397,-23273
"741","on",7927,10127,-61551,-60586,-53397,-23273
"742","on",7284,7926,-61795,-61552,-53397,-27803
"743","on",7284,7926,-66683,-61796,-53397,-27803
"744","on",7927,10127,-61795,-61552,-53397,-27803
"745","on",7927,10127,-66683,-61796,-53397,-27803
"746","on",5621,5712,-61551,-60586,-53397,-23273
"747","on",4619,5620,-61551,-60586,-53397,-23273
"748","on",5713,7164,-61551,-60586,-53397,-23273
"749","on",2338,4618,-61551,-60586,-53397,-23273
"750","on",5621,5712,-61795,-61552,-53397,-27803
"751","on",4619,5620,-61795,-61552,-53397,-27803
"752","on",5621,5712,-66683,-61796,-53397,-27803
"753","on",4619,5620,-66683,-61796,-53397,-27803
"754","on",5713,7164,-61795,-61552,-53397,-27803
"755","on",5713,7164,-66683,-61796,-53397,-27803
"756","on",2338,4618,-61795,-61552,-53397,-27803
"757","on",2338,4618,-66683,-61796,-53397,-27803
"758","on",1565,2337,-61551,-60586,-53397,-23273
"759","on",1049,1085,-61551,-60586,-53397,-23273
"760","on",1086,1564,-61551,-60586,-53397,-23273
"761","on",759,1048,-61551,-60586,-53397,-23273
"762","on",1565,2337,-61795,-61552,-53397,-27803
"763","on",1565,2337,-66683,-61796,-53397,-27803
"764","on",1049,1085,-61795,-61552,-53397,-27803
"765","on",1049,1085,-66683,-61796,-53397,-27803
"766","on",1086,1564,-61795,-61552,-53397,-27803
"767","on",1086,1564,-66683,-61796,-53397,-27803
"768","on",759,1048,-61795,-61552,-53397,-27803
"769","on",759,1048,-66683,-61796,-53397,-27803
"770","on",7165,7258,-61551,-60586,-53397,-23273
"771","on",7165,7258,-61795,-61552,-53397,-27803
"772","on",7165,7258,-66683,-61796,-53397,-27803
"773","on",10493,12073,-61795,-60586,-53397,-23273
"774","on",12074,12452,-61795,-60586,-53397,-23273
"775","on",10493,12073,-66683,-61796,-53397,-23273
"776","on",12074,12452,-66683,-61796,-53397,-23273
"777","on",12453,12828,-61795,-60586,-53397,-23273
"778","on",12453,12828,-66683,-61796,-53397,-23273
"779","on",10128,10492,-61551,-60586,-53397,-23273
"780","on",10128,10492,-61795,-61552,-53397,-27803
"781","on",10128,10492,-66683,-61796,-53397,-27803
"782","on",-275,758,-72595,-66684,-53397,-27803
"783","on",7259,7283,-72595,-66684,-53397,-27803
"784","on",7284,7926,-72595,-66684,-53397,-27803
"785","on",7927,10127,-72595,-66684,-53397,-27803
"786","on",5621,5712,-72595,-66684,-53397,-27803
"787","on",4619,5620,-72595,-66684,-53397,-27803
"788","on",5713,7164,-72595,-66684,-53397,-27803
"789","on",2338,4618,-72595,-66684,-53397,-27803
"790","on",1565,2337,-72595,-66684,-53397,-27803
"791","on",1049,1085,-72595,-66684,-53397,-27803
"792","on",1086,1564,-72595,-66684,-53397,-27803
"793","on",759,1048,-72595,-66684,-53397,-27803
"794","on",7165,7258,-72595,-66684,-53397,-27803
"795","on",10493,12073,-72595,-66684,-53397,-23273
"796","on",12074,12452,-72595,-66684,-53397,-23273
"797","on",12453,12828,-72595,-66684,-53397,-23273
"798","on",10128,10492,-72595,-66684,-53397,-27803
"799","on",-69054,-69017,56378,61812,-42421,-18663
"800","on",-69158,-69055,56378,61812,-42421,-18663
"801","on",-69054,-69017,55303,56377,-42421,-27209
"802","on",-69158,-69055,55303,56377,-42421,-27209
"803","on",-69054,-69017,55303,56377,-23411,-18663
"804","on",-69158,-69055,55303,56377,-23411,-18663
"805","on",-69054,-69017,46083,55302,-19633,-18663
"806","on",-69158,-69055,46083,55302,-19633,-18663
"807","on",-69054,-69017,45370,46082,-19633,-18663
"808","on",-69158,-69055,45370,46082,-19633,-18663
"809","on",-69016,-68037,56378,61812,-42421,-18663
"810","on",-68036,-67265,56378,61812,-42421,-18663
"811","on",-69016,-68037,55303,56377,-42421,-27209
"812","on",-68036,-67265,55303,56377,-42421,-27209
"813","on",-69016,-68037,55303,56377,-23411,-18663
"814","on",-68036,-67265,55303,56377,-23411,-18663
"815","on",-69016,-68037,50157,55302,-19633,-18663
"816","on",-68036,-67265,50157,55302,-19633,-18663
"817","on",-65769,-65105,59734,61812,-42421,-18663
"818","on",-65104,-62164,59734,61812,-42421,-18663
"819","on",-67264,-65770,59734,61812,-42421,-18663
"820","on",-65769,-65105,56378,59733,-42421,-18663
"821","on",-65769,-65105,55303,56377,-42421,-27209
"822","on",-65769,-65105,55303,56377,-23411,-18663
"823","on",-65769,-65105,50157,55302,-19633,-18663
"824","on",-65104,-62164,56378,59733,-42421,-18663
"825","on",-65104,-62164,55303,56377,-42421,-27209
"826","on",-65104,-62164,55303,56377,-23411,-18663
"827","on",-65104,-62164,50157,55302,-19633,-18663
"828","on",-67264,-65770,56378,59733,-42421,-18663
"829","on",-67264,-65770,55303,56377,-42421,-27209
"830","on",-67264,-65770,55303,56377,-23411,-18663
"831","on",-67264,-65770,50157,55302,-19633,-18663
"832","on",-69016,-68037,46083,50156,-19633,-18663
"833","on",-68036,-67265,46083,50156,-19633,-18663
"834","on",-69016,-68037,45370,46082,-19633,-18663
"835","on",-68036,-67265,45370,46082,-19633,-18663
"836","on",-65769,-65105,46083,47959,-19633,-18663
"837","on",-65104,-62164,46083,47959,-19633,-18663
"838","on",-67264,-65770,46083,47959,-19633,-18663
"839","on",-65769,-65105,45370,46082,-19633,-18663
"840","on",-65104,-62164,45370,46082,-19633,-18663
"841","on",-67264,-65770,45370,46082,-19633,-18663
"842","on",-65769,-65105,47960,50156,-19633,-18663
"843","on",-65104,-62164,47960,50156,-19633,-18663
"844","on",-67264,-65770,47960,50156,-19633,-18663
"845","on",-52036,-51434,55303,56286,-42421,-27209
"846","on",-52036,-51434,55303,56286,-23411,-18663
"847","on",-52036,-51434,52509,55302,-19633,-18663
"848","on",-52036,-51434,50157,52508,-19633,-18663
"849","on",-49997,-49174,50157,50937,-19633,-18663
"850","on",-49173,-48414,50157,50937,-19633,-18663
"851","on",-51433,-49998,50157,50937,-19633,-18663
"852","on",-52036,-51434,45370,47959,-19633,-18663
"853","on",-49997,-49174,45370,47959,-19633,-18663
"854","on",-49173,-48414,45370,47959,-19633,-18663
"855","on",-51433,-49998,45370,47959,-19633,-18663
"856","on",-52036,-51434,47960,50156,-19633,-18663
"857","on",-49997,-49174,47960,50156,-19633,-18663
"858","on",-49173,-48414,47960,50156,-19633,-18663
"859","on",-51433,-49998,47960,50156,-19633,-18663
"860","on",-52036,-51434,59734,61812,-42421,-18663
"861","on",-52036,-51434,56378,59733,-42421,-18663
"862","on",-52036,-51434,56287,56377,-42421,-27209
"863","on",-52036,-51434,56287,56377,-23411,-18663
"864","on",-55041,-53114,59734,61812,-42421,-18663
"865","on",-58259,-56890,59734,61812,-42421,-18663
"866","on",-59055,-58260,59734,61812,-42421,-18663
"867.1","on",-56889,-55322,59734,61812,-42421,-18663
"867.2","on",-55321,-55042,59734,61812,-42421,-18663
"868","on",-55041,-53114,56378,59733,-42421,-18663
"869","on",-55041,-53114,55303,56377,-42421,-27209
"870","on",-55041,-53114,55303,56377,-23411,-18663
"871","on",-55041,-53114,52509,55302,-19633,-18663
"872","on",-55041,-53114,50157,52508,-19633,-18663
"873","on",-58259,-56890,56378,59733,-42421,-18663
"874","on",-59055,-58260,56378,59733,-42421,-18663
"875.1","on",-56889,-55322,56378,59733,-42421,-18663
"875.2","on",-55321,-55042,56378,59733,-42421,-18663
"876","on",-58259,-56890,55303,56377,-42421,-27209
"877","on",-59055,-58260,55303,56377,-42421,-27209
"878.1","on",-56889,-55322,55303,56377,-42421,-27209
"878.2","on",-55321,-55042,55303,56377,-42421,-27209
"879","on",-58259,-56890,55303,56377,-23411,-18663
"880","on",-59055,-58260,55303,56377,-23411,-18663
"881","on",-58259,-56890,52509,55302,-19633,-18663
"882","on",-59055,-58260,52509,55302,-19633,-18663
"883.1","on",-56889,-55322,55303,56377,-23411,-18663
"883.2","on",-55321,-55042,55303,56377,-23411,-18663
"884.1","on",-56889,-55322,52509,55302,-19633,-18663
"884.2","on",-55321,-55042,52509,55302,-19633,-18663
"885","on",-58259,-56890,50157,52508,-19633,-18663
"886","on",-59055,-58260,50157,52508,-19633,-18663
"887.1","on",-56889,-55322,50157,52508,-19633,-18663
"887.2","on",-55321,-55042,50157,52508,-19633,-18663
"888","on",-55041,-53114,45370,47959,-19633,-18663
"889","on",-58259,-56890,46083,47959,-19633,-18663
"890","on",-59055,-58260,46083,47959,-19633,-18663
"891.1","on",-56889,-55322,46083,47959,-19633,-18663
"891.2","on",-55321,-55042,46083,47959,-19633,-18663
"892","on",-58259,-56890,45370,46082,-19633,-18663
"893","on",-59055,-58260,45370,46082,-19633,-18663
"894.1","on",-56889,-55322,45370,46082,-19633,-18663
"894.2","on",-55321,-55042,45370,46082,-19633,-18663
"895","on",-55041,-53114,47960,50156,-19633,-18663
"896","on",-58259,-56890,47960,50156,-19633,-18663
"897","on",-59055,-58260,47960,50156,-19633,-18663
"898.1","on",-56889,-55322,47960,50156,-19633,-18663
"898.2","on",-55321,-55042,47960,50156,-19633,-18663
"899","on",-62163,-61621,59734,61812,-42421,-18663
"900","on",-61206,-60396,59734,61812,-42421,-18663
"901","on",-61423,-61207,59734,61812,-42421,-18663
"902","on",-61620,-61424,59734,61812,-42421,-18663
"903","on",-60089,-59553,59734,61812,-42421,-18663
"904","on",-60395,-60090,59734,61812,-42421,-18663
"905","on",-59552,-59056,59734,61812,-42421,-18663
"906","on",-62163,-61621,56378,59733,-42421,-18663
"907","on",-62163,-61621,55303,56377,-42421,-27209
"908","on",-62163,-61621,55303,56377,-23411,-18663
"909","on",-62163,-61621,50157,55302,-19633,-18663
"910","on",-61206,-60396,56378,59733,-42421,-18663
"911","on",-61423,-61207,56378,59733,-42421,-18663
"912","on",-61620,-61424,56378,59733,-42421,-18663
"913","on",-61206,-60396,55303,56377,-42421,-27209
"914","on",-61423,-61207,55303,56377,-42421,-27209
"915","on",-61620,-61424,55303,56377,-42421,-27209
"916","on",-61206,-60396,55303,56377,-23411,-18663
"917","on",-61423,-61207,55303,56377,-23411,-18663
"918","on",-61620,-61424,55303,56377,-23411,-18663
"919","on",-61206,-60396,52509,55302,-19633,-18663
"920","on",-61423,-61207,52509,55302,-19633,-18663
"921","on",-61620,-61424,52509,55302,-19633,-18663
"922","on",-61206,-60396,50157,52508,-19633,-18663
"923","on",-61423,-61207,50157,52508,-19633,-18663
"924","on",-61620,-61424,50157,52508,-19633,-18663
"925","on",-60089,-59553,56378,59733,-42421,-18663
"926","on",-60089,-59553,55303,56377,-42421,-27209
"927","on",-60089,-59553,55303,56377,-23411,-18663
"928","on",-60089,-59553,52509,55302,-19633,-18663
"929","on",-60395,-60090,56378,59733,-42421,-18663
"930","on",-60395,-60090,55303,56377,-42421,-27209
"931","on",-60395,-60090,55303,56377,-23411,-18663
"932","on",-60395,-60090,52509,55302,-19633,-18663
"933","on",-60089,-59553,50157,52508,-19633,-18663
"934","on",-60395,-60090,50157,52508,-19633,-18663
"935","on",-59552,-59056,56378,59733,-42421,-18663
"936","on",-59552,-59056,55303,56377,-42421,-27209
"937","on",-59552,-59056,55303,56377,-23411,-18663
"938","on",-59552,-59056,52509,55302,-19633,-18663
"939","on",-59552,-59056,50157,52508,-19633,-18663
"940","on",-62163,-61621,46083,47959,-19633,-18663
"941","on",-61206,-60396,46083,47959,-19633,-18663
"942","on",-61423,-61207,46083,47959,-19633,-18663
"943","on",-61620,-61424,46083,47959,-19633,-18663
"944","on",-60089,-59553,46083,47959,-19633,-18663
"945","on",-60395,-60090,46083,47959,-19633,-18663
"946","on",-59552,-59056,46083,47959,-19633,-18663
"947","on",-62163,-61621,45370,46082,-19633,-18663
"948","on",-61206,-60396,45370,46082,-19633,-18663
"949","on",-61423,-61207,45370,46082,-19633,-18663
"950","on",-61620,-61424,45370,46082,-19633,-18663
"951","on",-60089,-59553,45370,46082,-19633,-18663
"952","on",-60395,-60090,45370,46082,-19633,-18663
"953","on",-59552,-59056,45370,46082,-19633,-18663
"954","on",-62163,-61621,47960,50156,-19633,-18663
"955","on",-61206,-60396,47960,50156,-19633,-18663
"956","on",-61423,-61207,47960,50156,-19633,-18663
"957","on",-61620,-61424,47960,50156,-19633,-18663
"958","on",-60089,-59553,47960,50156,-19633,-18663
"959","on",-60395,-60090,47960,50156,-19633,-18663
"960","on",-59552,-59056,47960,50156,-19633,-18663
"961","on",-52378,-52037,55303,56286,-42421,-27209
"962","on",-52736,-52379,55303,56286,-42421,-27209
"963","on",-53113,-52737,55303,56286,-42421,-27209
"964","on",-52378,-52037,55303,56286,-23411,-18663
"965","on",-52736,-52379,55303,56286,-23411,-18663
"966","on",-53113,-52737,55303,56286,-23411,-18663
"967","on",-52378,-52037,52509,55302,-19633,-18663
"968","on",-52736,-52379,52509,55302,-19633,-18663
"969","on",-53113,-52737,52509,55302,-19633,-18663
"970","on",-52378,-52037,50157,52508,-19633,-18663
"971","on",-52736,-52379,50157,52508,-19633,-18663
"972","on",-53113,-52737,50157,52508,-19633,-18663
"973","on",-52378,-52037,45370,47959,-19633,-18663
"974","on",-52736,-52379,45370,47959,-19633,-18663
"975","on",-53113,-52737,45370,47959,-19633,-18663
"976","on",-52378,-52037,47960,50156,-19633,-18663
"977","on",-52736,-52379,47960,50156,-19633,-18663
"978","on",-53113,-52737,47960,50156,-19633,-18663
"979","on",-52378,-52037,59734,61812,-42421,-18663
"980","on",-52736,-52379,59734,61812,-42421,-18663
"981","on",-53113,-52737,59734,61812,-42421,-18663
"982","on",-52378,-52037,56378,59733,-42421,-18663
"983","on",-52736,-52379,56378,59733,-42421,-18663
"984","on",-53113,-52737,56378,59733,-42421,-18663
"985","on",-52378,-52037,56287,56377,-42421,-27209
"986","on",-52736,-52379,56287,56377,-42421,-27209
"987","on",-53113,-52737,56287,56377,-42421,-27209
"988","on",-52378,-52037,56287,56377,-23411,-18663
"989","on",-52736,-52379,56287,56377,-23411,-18663
"990","on",-53113,-52737,56287,56377,-23411,-18663
"991.1","on",-48321,-47696,50157,50937,-19633,-18663
"991.2","on",-48413,-48322,50157,50937,-19633,-18663
"992.1","on",-48321,-47696,45370,47959,-19633,-18663
"992.2","on",-48413,-48322,45370,47959,-19633,-18663
"993.1","on",-48321,-47696,47960,50156,-19633,-18663
"993.2","on",-48413,-48322,47960,50156,-19633,-18663
"994","on",-47695,-47121,50157,50937,-19633,-18663
"995","on",-47695,-47121,45370,47959,-19633,-18663
"996","on",-47695,-47121,47960,50156,-19633,-18663
"997","on",-43105,-42553,45370,50937,-19633,-18663
"998","on",-43509,-43106,45370,50937,-19633,-18663
"999","on",-43547,-43510,45370,47959,-19633,-18663
"1000","on",-43547,-43510,47960,50937,-19633,-18663
"1001","on",-46148,-43548,45370,47959,-19633,-18663
"1002","on",-46359,-46149,45370,47959,-19633,-18663
"1003","on",-46148,-43548,47960,50937,-19633,-18663
"1004","on",-46359,-46149,47960,50937,-19633,-18663
"1005","on",-46706,-46360,50157,50937,-19633,-18663
"1006","on",-47120,-46707,50157,50937,-19633,-18663
"1007","on",-46706,-46360,45370,47959,-19633,-18663
"1008","on",-47120,-46707,45370,47959,-19633,-18663
"1009","on",-46706,-46360,47960,50156,-19633,-18663
"1010","on",-47120,-46707,47960,50156,-19633,-18663
"1011","on",-78654,-77647,-13181,-3302,-51094,-33929
"1012","on",-78654,-77647,595,7322,-51094,-33929
"1013","on",-78654,-77647,-3301,594,-51094,-33929
"1014","on",-77646,-74727,-13181,-3302,-51094,-33929
"1015","on",-77646,-74727,595,7322,-51094,-33929
"1016","on",-77646,-74727,-3301,594,-51094,-33929
"1017","on",-74726,-73738,-13181,-3302,-40163,-33929
"1018","on",-74726,-73738,595,7322,-40163,-33929
"1019","on",-74726,-73738,-3301,594,-40163,-33929
"1020","on",-78654,-77647,-30915,-26070,-51094,-33929
"1021","on",-78654,-77647,-26069,-13182,-51094,-33929
"1022","on",-77646,-74727,-30915,-26070,-51094,-33929
"1023","on",-77646,-74727,-26069,-13182,-51094,-33929
"1024","on",-74726,-73738,-30915,-26070,-51094,-33929
"1025","on",-74726,-73738,-26069,-24194,-51094,-33929
"1026","on",-74726,-73738,-24193,-13182,-40163,-33929
"1027","on",-73737,-73434,-13181,-3302,-40163,-33929
"1028","on",-73433,-72785,-13181,-3302,-40163,-33929
"1029","on",-72784,-71552,-13181,-3302,-40163,-33929
"1030","on",-73737,-73434,595,7322,-40163,-33929
"1031","on",-73433,-72785,595,7322,-40163,-33929
"1032","on",-73737,-73434,-3301,594,-40163,-33929
"1033","on",-73433,-72785,-3301,594,-40163,-33929
"1034","on",-72784,-71552,595,7322,-40163,-33929
"1035","on",-72784,-71552,-3301,594,-40163,-33929
"1036","on",-71551,-71540,-13181,-3302,-40163,-33929
"1037","on",-71551,-71540,595,7322,-40163,-33929
"1038","on",-71551,-71540,-3301,594,-40163,-33929
"1039","on",-71539,-71295,-13181,-3302,-40163,-33929
"1040","on",-71539,-71295,595,7322,-40163,-33929
"1041","on",-71539,-71295,-3301,594,-40163,-33929
"1042","on",-73737,-73434,-30915,-26070,-51094,-33929
"1043","on",-73433,-72785,-30915,-26070,-51094,-33929
"1044","on",-73737,-73434,-26069,-24194,-51094,-33929
"1045","on",-73433,-72785,-26069,-24194,-51094,-33929
"1046","on",-72784,-71552,-30915,-26070,-51094,-33929
"1047","on",-72784,-71552,-26069,-24194,-51094,-33929
"1048","on",-71551,-71540,-30915,-26070,-51094,-33929
"1049","on",-71551,-71540,-26069,-24194,-51094,-33929
"1050","on",-71539,-71295,-30915,-26070,-51094,-33929
"1051","on",-71539,-71295,-26069,-24194,-51094,-33929
"1052","on",-73737,-73434,-24193,-13182,-40163,-33929
"1053","on",-73433,-72785,-24193,-13182,-40163,-33929
"1054","on",-72784,-71552,-24193,-13182,-40163,-33929
"1055","on",-71551,-71540,-24193,-13182,-40163,-33929
"1056","on",-71539,-71295,-24193,-13182,-40163,-33929
"1057","on",-69054,-69017,-13181,-3302,-40163,-33929
"1058","on",-71294,-69055,-13181,-3302,-40163,-33929
"1059","on",-69054,-69017,-3301,-3192,-40163,-33929
"1060","on",-71294,-69055,-3301,-3192,-40163,-33929
"1061","on",-69054,-69017,-30915,-26070,-51094,-33929
"1062","on",-69054,-69017,-26069,-24194,-51094,-33929
"1063","on",-71294,-69055,-30915,-26070,-51094,-33929
"1064","on",-71294,-69055,-26069,-24194,-51094,-33929
"1065","on",-69054,-69017,-24193,-13182,-40163,-33929
"1066","on",-71294,-69055,-24193,-13182,-40163,-33929
"1067","on",-69054,-69017,595,7322,-40163,-33929
"1068","on",-69054,-69017,-3191,594,-40163,-33929
"1069","on",-71294,-69055,595,7322,-40163,-33929
"1070","on",-71294,-69055,-3191,594,-40163,-33929
